,Date,TSLA,BTC-USD,DOGE-USD
80,2019-05-31,37.03200149536133,8574.501953125,0.0034409998916089535
81,2019-06-03,35.79399871826172,8208.9951171875,0.003197999903932214
82,2019-06-04,38.720001220703125,7707.77099609375,0.00304200011305511
83,2019-06-05,39.31800079345703,7824.2314453125,0.0030700000934302807
84,2019-06-06,41.189998626708984,7822.0234375,0.0030869999900460243
85,2019-06-07,40.900001525878906,8043.951171875,0.003109999932348728
86,2019-06-10,42.57600021362305,8000.32958984375,0.003091000020503998
87,2019-06-11,43.41999816894531,7927.71435546875,0.0030580000020563602
88,2019-06-12,41.85200119018555,8145.857421875,0.0030670000705868006
89,2019-06-13,42.78200149536133,8230.923828125,0.0030739998910576105
90,2019-06-14,42.98400115966797,8693.8330078125,0.0031240000389516354
91,2019-06-17,45.00600051879883,9320.3525390625,0.0031900000758469105
92,2019-06-18,44.948001861572266,9081.7626953125,0.0031250000465661287
93,2019-06-19,45.2859992980957,9273.521484375,0.0031300000846385956
94,2019-06-20,43.92399978637695,9527.16015625,0.0031610000878572464
95,2019-06-21,44.37200164794922,10144.556640625,0.003223000094294548
96,2019-06-24,44.72800064086914,11011.1025390625,0.0033680000342428684
97,2019-06-25,43.95199966430664,11790.9169921875,0.0033919999841600657
98,2019-06-26,43.854000091552734,13016.2314453125,0.003378999885171652
99,2019-06-27,44.56800079345703,11182.806640625,0.0033289999701082706
100,2019-06-28,44.69200134277344,12407.33203125,0.003490000031888485
101,2019-07-01,45.433998107910156,10583.134765625,0.003237999975681305
102,2019-07-02,44.90999984741211,10801.677734375,0.003203999949619174
103,2019-07-03,46.97999954223633,11961.26953125,0.0033130000811070204
104,2019-07-05,46.619998931884766,10978.4599609375,0.0038670001085847616
105,2019-07-08,46.06800079345703,12285.9580078125,0.00355900009162724
106,2019-07-09,46.012001037597656,12573.8125,0.0035490000154823065
107,2019-07-10,47.784000396728516,12156.5126953125,0.00342399999499321
108,2019-07-11,47.720001220703125,11358.662109375,0.0032430000137537718
109,2019-07-12,49.01599884033203,11815.986328125,0.0033400000538676977
